#version,serial,flight,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
6, 6205, 3,     1.78, 3,   boost,   20.49,  90157.00,  974.13,  218.61,  132.42, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     1.79, 3,   boost,   20.18,  90123.00,  977.24,  221.72,  132.62, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     1.80, 3,   boost,   19.86,  90081.00,  981.08,  225.57,  132.83, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     1.81, 3,   boost,   19.54,  90066.00,  982.45,  226.94,  133.03, 32.7, 4.12, 4.18, 4.11
6, 6205, 3,     1.82, 3,   boost,   19.22,  90084.00,  980.81,  225.29,  133.22, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     1.83, 3,   boost,   18.91,  90099.00,  979.43,  223.92,  133.41, 32.7, 4.11, 4.18, 4.11
6, 6205, 3,     1.84, 3,   boost,   18.59,  90094.00,  979.89,  224.37,  133.60, 32.7, 4.12, 4.18, 4.10
6, 6205, 3,     1.85, 3,   boost,   18.27,  90087.00,  980.53,  225.02,  133.79, 32.7, 4.12, 4.18, 4.11
6, 6205, 3,     1.86, 3,   boost,   17.95,  90066.00,  982.45,  226.94,  133.97, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     1.87, 3,   boost,   17.64,  90055.00,  983.46,  227.95,  134.15, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     1.88, 3,   boost,   17.32,  90042.00,  984.65,  229.14,  134.33, 32.7, 4.12, 4.18, 4.11
6, 6205, 3,     1.89, 3,   boost,   17.00,  90042.00,  984.65,  229.14,  134.50, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     1.90, 3,   boost,   16.69,  90025.00,  986.21,  230.69,  134.67, 32.7, 4.12, 4.18, 4.11
6, 6205, 3,     1.91, 3,   boost,   16.37,  89991.00,  989.33,  233.81,  134.84, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     1.92, 3,   boost,   16.05,  89972.00,  991.07,  235.55,  135.00, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     1.93, 3,   boost,   15.74,  89957.00,  992.44,  236.92,  135.16, 32.7, 4.12, 4.18, 4.11
6, 6205, 3,     1.94, 3,   boost,   15.42,  89943.00,  993.72,  238.21,  135.32, 32.7, 4.12, 4.17, 4.11
6, 6205, 3,     1.95, 3,   boost,   15.11,  89928.00,  995.10,  239.58,  135.47, 32.7, 4.11, 4.18, 4.11
6, 6205, 3,     1.96, 3,   boost,   14.80,  89902.00,  997.48,  241.97,  135.62, 32.7, 4.12, 4.18, 4.11
6, 6205, 3,     1.97, 3,   boost,   14.48,  89897.00,  997.94,  242.43,  135.77, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     1.98, 3,   boost,   14.17,  89878.00,  999.69,  244.17,  135.91, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     1.99, 3,   boost,   13.86,  89860.00, 1001.34,  245.82,  136.06, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.00, 3,   boost,   13.55,  89860.00, 1001.34,  245.82,  136.19, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.01, 3,   boost,   13.23,  89844.00, 1002.80,  247.29,  136.33, 32.7, 4.12, 4.17, 4.11
6, 6205, 3,     2.02, 3,   boost,   12.92,  89803.00, 1006.57,  251.05,  136.46, 32.7, 4.12, 4.18, 4.11
6, 6205, 3,     2.03, 3,   boost,   12.62,  89797.00, 1007.12,  251.60,  136.58, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.04, 3,   boost,   12.31,  89777.00, 1008.95,  253.44,  136.71, 32.7, 4.12, 4.18, 4.11
6, 6205, 3,     2.05, 3,   boost,   12.00,  89756.00, 1010.88,  255.37,  136.83, 32.7, 4.12, 4.17, 4.11
6, 6205, 3,     2.06, 3,   boost,   11.69,  89732.00, 1013.09,  257.57,  136.95, 32.7, 4.12, 4.18, 4.11
6, 6205, 3,     2.07, 3,   boost,   11.39,  89716.00, 1014.56,  259.04,  137.06, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.08, 3,   boost,   11.08,  89698.00, 1016.21,  260.69,  137.18, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.09, 3,   boost,   10.78,  89686.00, 1017.31,  261.80,  137.28, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.10, 3,   boost,   10.48,  89666.00, 1019.15,  263.63,  137.39, 32.7, 4.12, 4.18, 4.11
6, 6205, 3,     2.11, 3,   boost,   10.17,  89666.00, 1019.15,  263.63,  137.49, 32.7, 4.11, 4.17, 4.10
6, 6205, 3,     2.12, 3,   boost,    9.87,  89649.00, 1020.71,  265.20,  137.59, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.13, 3,   boost,    9.57,  89609.00, 1024.39,  268.87,  137.69, 32.7, 4.12, 4.18, 4.11
6, 6205, 3,     2.14, 3,   boost,    9.27,  89597.00, 1025.49,  269.98,  137.78, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.15, 3,   boost,    8.98,  89574.00, 1027.61,  272.09,  137.87, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.16, 3,   boost,    8.68,  89571.00, 1027.88,  272.37,  137.96, 32.7, 4.12, 4.17, 4.11
6, 6205, 3,     2.17, 3,   boost,    8.38,  89548.00, 1030.00,  274.48,  138.04, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.18, 3,   boost,    8.09,  89536.00, 1031.10,  275.59,  138.12, 32.7, 4.11, 4.17, 4.12
6, 6205, 3,     2.19, 3,   boost,    7.80,  89518.00, 1032.76,  277.24,  138.20, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.20, 3,   boost,    7.51,  89501.00, 1034.33,  278.81,  138.28, 32.7, 4.12, 4.18, 4.11
6, 6205, 3,     2.21, 3,   boost,    7.22,  89483.00, 1035.98,  280.47,  138.35, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.22, 3,   boost,    6.93,  89483.00, 1035.98,  280.47,  138.42, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.23, 3,   boost,    6.64,  89469.00, 1037.27,  281.75,  138.49, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.24, 3,   boost,    6.35,  89430.00, 1040.86,  285.35,  138.55, 32.7, 4.12, 4.18, 4.12
6, 6205, 3,     2.25, 3,   boost,    6.07,  89416.00, 1042.15,  286.64,  138.61, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.26, 3,   boost,    5.79,  89403.00, 1043.35,  287.83,  138.67, 32.7, 4.12, 4.18, 4.11
6, 6205, 3,     2.27, 3,   boost,    5.50,  89387.00, 1044.82,  289.31,  138.73, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.28, 3,   boost,    5.22,  89368.00, 1046.57,  291.06,  138.78, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.29, 3,   boost,    4.94,  89359.00, 1047.40,  291.89,  138.83, 32.7, 4.11, 4.18, 4.11
6, 6205, 3,     2.30, 3,   boost,    4.67,  89340.00, 1049.15,  293.64,  138.88, 32.7, 4.12, 4.18, 4.11
6, 6205, 3,     2.31, 3,   boost,    4.39,  89329.00, 1050.17,  294.65,  138.92, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.32, 3,   boost,    4.12,  89317.00, 1051.27,  295.76,  138.97, 32.7, 4.11, 4.18, 4.11
6, 6205, 3,     2.33, 3,   boost,    3.84,  89317.00, 1051.27,  295.76,  139.00, 32.7, 4.11, 4.18, 4.10
6, 6205, 3,     2.34, 3,   boost,    3.57,  89294.00, 1053.40,  297.88,  139.04, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.35, 3,   boost,    3.30,  89265.00, 1056.07,  300.55,  139.07, 32.7, 4.11, 4.18, 4.11
6, 6205, 3,     2.36, 3,   boost,    3.04,  89247.00, 1057.73,  302.21,  139.11, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.37, 3,   boost,    2.77,  89225.00, 1059.76,  304.24,  139.13, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.38, 3,   boost,    2.51,  89207.00, 1061.42,  305.91,  139.16, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.39, 3,   boost,    2.24,  89185.00, 1063.45,  307.94,  139.18, 32.7, 4.11, 4.18, 4.11
6, 6205, 3,     2.40, 3,   boost,    1.98,  89179.00, 1064.01,  308.49,  139.20, 32.7, 4.12, 4.18, 4.11
6, 6205, 3,     2.41, 3,   boost,    1.73,  89165.00, 1065.30,  309.78,  139.22, 32.7, 4.12, 4.18, 4.11
6, 6205, 3,     2.42, 3,   boost,    1.47,  89146.00, 1067.05,  311.54,  139.23, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.43, 3,   boost,    1.21,  89132.00, 1068.35,  312.83,  139.25, 32.7, 4.12, 4.17, 4.11
6, 6205, 3,     2.44, 3,   boost,    0.96,  89132.00, 1068.35,  312.83,  139.26, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.45, 3,   boost,    0.71,  89114.00, 1070.01,  314.49,  139.26, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.46, 3,   boost,    0.46,  89085.00, 1072.69,  317.17,  139.27, 32.7, 4.12, 4.18, 4.11
6, 6205, 3,     2.47, 3,   boost,    0.22,  89076.00, 1073.52,  318.00,  139.27, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.48, 3,   boost,   -0.03,  89064.00, 1074.63,  319.11,  139.27, 32.7, 4.12, 4.18, 4.11
6, 6205, 3,     2.49, 3,   boost,   -0.27,  89035.00, 1077.31,  321.79,  139.27, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.50, 3,   boost,   -0.51,  89022.00, 1078.51,  322.99,  139.26, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.51, 3,   boost,   -0.75,  89004.00, 1080.17,  324.66,  139.25, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.52, 3,   boost,   -0.98,  88990.00, 1081.47,  325.95,  139.24, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.53, 3,   boost,   -1.22,  88973.00, 1083.04,  327.52,  139.22, 32.7, 4.12, 4.18, 4.11
6, 6205, 3,     2.54, 3,   boost,   -1.45,  88957.00, 1084.52,  329.00,  139.21, 32.7, 4.12, 4.18, 4.11
6, 6205, 3,     2.55, 3,   boost,   -1.68,  88957.00, 1084.52,  329.00,  139.19, 32.7, 4.12, 4.17, 4.11
6, 6205, 3,     2.56, 3,   boost,   -1.90,  88937.00, 1086.37,  330.85,  139.17, 32.7, 4.12, 4.18, 4.11
6, 6205, 3,     2.57, 3,   boost,   -2.13,  88920.00, 1087.94,  332.43,  139.14, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.58, 3,   boost,   -2.35,  88899.00, 1089.89,  334.37,  139.12, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.59, 3,   boost,   -2.57,  88886.00, 1091.09,  335.57,  139.09, 32.7, 4.11, 4.18, 4.11
6, 6205, 3,     2.60, 3,   boost,   -2.78,  88870.00, 1092.57,  337.05,  139.06, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.61, 3,   boost,   -3.00,  88852.00, 1094.24,  338.72,  139.02, 32.7, 4.12, 4.17, 4.11
6, 6205, 3,     2.62, 3,   boost,   -3.21,  88836.00, 1095.72,  340.20,  138.99, 32.7, 4.12, 4.17, 4.11
6, 6205, 3,     2.63, 3,   boost,   -3.42,  88824.00, 1096.83,  341.31,  138.95, 32.7, 4.11, 4.18, 4.11
6, 6205, 3,     2.64, 3,   boost,   -3.63,  88812.00, 1097.94,  342.42,  138.91, 32.7, 4.12, 4.17, 4.11
6, 6205, 3,     2.65, 3,   boost,   -3.83,  88791.00, 1099.89,  344.37,  138.87, 32.7, 4.12, 4.18, 4.11
6, 6205, 3,     2.66, 3,   boost,   -4.03,  88791.00, 1099.89,  344.37,  138.83, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.67, 3,   boost,   -4.23,  88769.00, 1101.92,  346.41,  138.78, 32.7, 4.12, 4.17, 4.12
6, 6205, 3,     2.68, 3,   boost,   -4.43,  88741.00, 1104.52,  349.00,  138.73, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.69, 3,   boost,   -4.62,  88731.00, 1105.44,  349.93,  138.69, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.70, 3,   boost,   -4.81,  88719.00, 1106.56,  351.04,  138.63, 32.7, 4.12, 4.18, 4.11
6, 6205, 3,     2.71, 3,   boost,   -5.00,  88703.00, 1108.04,  352.52,  138.58, 32.7, 4.12, 4.18, 4.11
6, 6205, 3,     2.72, 3,   boost,   -5.19,  88679.00, 1110.27,  354.75,  138.53, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.73, 3,   boost,   -5.37,  88662.00, 1111.84,  356.33,  138.47, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.74, 3,   boost,   -5.56,  88654.00, 1112.58,  357.07,  138.42, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.75, 3,   boost,   -5.74,  88637.00, 1114.16,  358.64,  138.36, 32.7, 4.12, 4.18, 4.11
6, 6205, 3,     2.76, 3,   boost,   -5.91,  88620.00, 1115.74,  360.22,  138.29, 32.7, 4.12, 4.17, 4.11
6, 6205, 3,     2.77, 3,   boost,   -6.09,  88620.00, 1115.74,  360.22,  138.23, 32.7, 4.12, 4.18, 4.11
6, 6205, 3,     2.78, 3,   boost,   -6.26,  88604.00, 1117.22,  361.71,  138.17, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.79, 3,   boost,   -6.43,  88578.00, 1119.64,  364.12,  138.10, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.80, 3,   boost,   -6.59,  88565.00, 1120.84,  365.33,  138.03, 32.7, 4.12, 4.18, 4.11
6, 6205, 3,     2.81, 3,   boost,   -6.76,  88544.00, 1122.79,  367.28,  137.96, 32.7, 4.12, 4.17, 4.11
6, 6205, 3,     2.82, 3,   boost,   -6.92,  88540.00, 1123.16,  367.65,  137.89, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.83, 3,   boost,   -7.08,  88524.00, 1124.65,  369.13,  137.82, 32.7, 4.11, 4.17, 4.12
6, 6205, 3,     2.84, 3,   boost,   -7.24,  88503.00, 1126.60,  371.08,  137.75, 32.7, 4.12, 4.18, 4.10
6, 6205, 3,     2.85, 3,   boost,   -7.39,  88493.00, 1127.53,  372.01,  137.67, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.86, 3,   boost,   -7.55,  88479.00, 1128.83,  373.31,  137.59, 32.7, 4.11, 4.18, 4.10
6, 6205, 3,     2.87, 3,   boost,   -7.70,  88464.00, 1130.22,  374.71,  137.51, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.88, 3,   boost,   -7.85,  88464.00, 1130.22,  374.71,  137.43, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.89, 3,   boost,   -7.99,  88439.00, 1132.55,  377.03,  137.35, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.90, 3,   boost,   -8.14,  88424.00, 1133.94,  378.42,  137.27, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.91, 3,   boost,   -8.28,  88408.00, 1135.43,  379.91,  137.18, 32.7, 4.12, 4.17, 4.11
6, 6205, 3,     2.92, 3,   boost,   -8.42,  88391.00, 1137.01,  381.49,  137.09, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.93, 3,   boost,   -8.55,  88371.00, 1138.87,  383.35,  137.01, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.94, 3,   boost,   -8.69,  88371.00, 1138.87,  383.35,  136.92, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.95, 3,   boost,   -8.82,  88350.00, 1140.82,  385.30,  136.83, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.96, 3,   boost,   -8.95,  88333.00, 1142.40,  386.89,  136.74, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.97, 3,   boost,   -9.08,  88314.00, 1144.17,  388.65,  136.65, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.98, 3,   boost,   -9.21,  88297.00, 1145.75,  390.23,  136.55, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     2.99, 3,   boost,   -9.33,  88297.00, 1145.75,  390.23,  136.46, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     3.00, 3,   boost,   -9.46,  88280.00, 1147.33,  391.82,  136.36, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     3.01, 3,   boost,   -9.58,  88250.00, 1150.13,  394.61,  136.26, 32.7, 4.11, 4.18, 4.11
6, 6205, 3,     3.02, 3,   boost,   -9.69,  88231.00, 1151.89,  396.38,  136.16, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     3.03, 3,   boost,   -9.81,  88228.00, 1152.17,  396.66,  136.06, 32.7, 4.12, 4.17, 4.11
6, 6205, 3,     3.04, 3,   boost,   -9.93,  88212.00, 1153.66,  398.15,  135.96, 32.7, 4.11, 4.17, 4.11
6, 6205, 3,     3.05, 3,   boost,  -10.04,  88200.00, 1154.78,  399.26,  135.86, 32.7, 4.12, 4.18, 4.11
6, 6205, 3,     3.06, 3,   boost,  -10.15,  88180.00, 1156.64,  401.13,  135.76, 32.7, 4.12, 4.17, 4.12
